Orthogroup	Artha	Cechi	Erjap	Glmax	Lyrho	Metru	Poten	Qumon	Setor	Vivin	Zeins	Total
OG0016344	7	0	0	0	0	0	0	0	0	0	0	7
OG0016345	7	0	0	0	0	0	0	0	0	0	0	7
OG0016346	3	1	1	0	0	0	0	0	0	0	2	7
OG0016347	1	0	2	0	0	0	0	2	0	2	0	7
OG0016348	3	0	1	0	0	0	1	1	0	0	1	7
OG0016349	1	0	0	0	0	1	0	0	5	0	0	7
OG0016350	1	0	2	1	0	2	0	0	0	0	1	7
OG0016351	5	0	2	0	0	0	0	0	0	0	0	7
OG0016352	2	0	2	0	0	0	0	1	0	2	0	7
OG0016353	1	1	0	1	0	1	0	0	0	2	1	7
OG0016354	1	0	1	1	1	0	1	1	1	0	0	7
OG0016355	1	1	0	0	0	1	1	1	1	0	1	7
OG0016356	1	0	0	2	1	1	0	0	1	0	1	7
OG0016357	1	1	0	1	1	1	0	0	1	1	0	7
OG0016358	7	0	0	0	0	0	0	0	0	0	0	7
OG0016359	1	0	0	1	0	3	0	0	0	2	0	7
OG0016360	7	0	0	0	0	0	0	0	0	0	0	7
OG0016361	1	0	6	0	0	0	0	0	0	0	0	7
OG0016362	1	1	1	0	1	0	1	0	0	1	1	7
OG0016363	2	0	2	0	0	0	0	3	0	0	0	7
OG0016364	1	1	1	0	0	1	0	1	0	0	2	7
OG0016365	1	1	0	1	1	0	0	0	0	2	1	7
OG0016366	1	1	0	0	1	0	0	1	1	2	0	7
OG0016367	1	0	0	0	1	1	0	0	1	3	0	7
OG0016368	1	1	2	0	0	0	0	1	0	2	0	7
OG0016369	1	0	0	2	0	1	0	1	1	0	1	7
OG0016370	2	0	1	0	0	0	2	0	0	2	0	7
OG0016371	1	0	0	0	1	1	0	1	1	0	2	7
OG0016372	1	0	1	1	0	0	1	0	1	2	0	7
OG0016373	0	1	0	2	1	1	0	1	0	0	1	7
OG0016374	0	1	1	0	0	1	0	1	0	3	0	7
OG0016375	0	1	0	0	1	0	1	1	0	1	2	7
OG0016376	0	1	0	1	1	1	0	0	1	0	2	7
OG0016377	0	1	1	0	0	1	0	1	1	1	1	7
OG0016378	0	1	0	2	0	1	0	1	1	0	1	7
OG0016379	0	1	1	1	0	1	1	0	1	0	1	7
OG0016380	0	1	1	0	0	1	0	1	1	1	1	7
OG0016381	0	5	0	0	0	1	0	0	0	1	0	7
OG0016382	0	1	0	0	0	2	0	0	0	3	1	7
OG0016383	0	1	0	0	1	2	0	0	1	0	2	7
OG0016384	0	1	1	1	1	1	0	1	0	0	1	7
OG0016385	0	1	0	0	5	0	0	0	1	0	0	7
OG0016386	0	1	0	1	1	2	0	0	1	0	1	7
OG0016387	0	1	0	2	1	1	0	0	1	0	1	7
OG0016388	0	2	0	0	1	1	0	0	1	0	2	7
OG0016389	0	1	0	1	1	1	1	0	0	1	1	7
OG0016390	0	1	0	1	0	5	0	0	0	0	0	7
OG0016391	0	1	0	2	0	1	0	0	1	0	2	7
OG0016392	0	2	0	0	1	3	0	1	0	0	0	7
OG0016393	0	1	0	1	0	1	0	1	0	2	1	7
OG0016394	0	1	0	0	1	0	1	1	1	1	1	7
OG0016395	0	1	0	0	2	1	1	0	1	0	1	7
OG0016396	0	1	0	3	0	1	0	0	0	0	2	7
OG0016397	0	1	0	0	1	0	1	1	1	2	0	7
OG0016398	0	1	0	2	0	1	0	1	1	0	1	7
OG0016399	0	1	1	1	1	1	0	1	0	0	1	7
OG0016400	0	1	0	2	1	1	0	0	0	0	2	7
OG0016401	0	2	0	0	1	2	1	0	1	0	0	7
OG0016402	0	1	0	1	0	1	0	0	1	0	3	7
OG0016403	0	1	0	0	0	1	2	0	0	1	2	7
OG0016404	0	1	0	0	1	0	0	4	1	0	0	7
OG0016405	0	2	0	0	0	0	0	0	1	4	0	7
OG0016406	0	1	0	2	0	1	1	0	0	1	1	7
OG0016407	0	1	1	0	0	0	1	3	0	1	0	7
OG0016408	0	1	0	1	0	4	0	0	0	0	1	7
OG0016409	0	2	0	0	0	1	1	0	0	3	0	7
OG0016410	0	2	0	0	1	1	0	0	1	2	0	7
OG0016411	0	1	0	0	0	0	0	1	0	5	0	7
OG0016412	0	6	0	0	0	1	0	0	0	0	0	7
OG0016413	0	1	1	0	0	1	0	1	1	1	1	7
OG0016414	0	4	0	1	0	2	0	0	0	0	0	7
OG0016415	0	7	0	0	0	0	0	0	0	0	0	7
OG0016416	0	1	2	0	1	0	1	1	0	1	0	7
OG0016417	0	1	0	0	0	2	0	0	0	4	0	7
OG0016418	0	6	0	0	1	0	0	0	0	0	0	7
OG0016419	0	1	0	2	0	1	0	0	1	0	2	7
OG0016420	0	1	3	0	1	0	0	0	0	0	2	7
OG0016421	0	1	1	0	0	1	1	0	0	2	1	7
OG0016422	0	1	2	0	0	1	0	0	0	2	1	7
OG0016423	0	1	0	1	0	1	1	0	1	0	2	7
OG0016424	0	1	1	0	1	1	1	0	0	1	1	7
OG0016425	0	1	0	2	0	1	0	0	1	0	2	7
OG0016426	0	1	0	2	0	1	0	0	1	1	1	7
OG0016427	0	1	0	1	0	1	0	0	1	2	1	7
OG0016428	0	1	1	1	1	0	1	0	0	1	1	7
OG0016429	0	1	0	2	2	2	0	0	0	0	0	7
OG0016430	0	1	1	0	1	0	1	1	0	0	2	7
OG0016431	0	1	0	1	0	1	1	1	0	1	1	7
OG0016432	0	1	0	0	0	0	0	0	3	0	3	7
OG0016433	0	1	0	2	0	1	1	0	1	0	1	7
OG0016434	0	1	0	4	0	0	0	0	1	0	1	7
OG0016435	0	2	0	0	3	1	0	0	0	1	0	7
OG0016436	0	1	0	0	3	1	0	0	1	0	1	7
OG0016437	0	1	0	1	1	0	0	1	1	1	1	7
OG0016438	0	3	3	0	0	0	0	0	1	0	0	7
OG0016439	0	1	1	2	1	0	0	0	0	1	1	7
OG0016440	0	1	0	0	0	0	0	4	0	2	0	7
OG0016441	0	3	0	2	0	0	1	0	1	0	0	7
OG0016442	0	5	0	0	0	0	0	0	0	0	2	7
OG0016443	0	1	0	1	0	1	0	1	0	2	1	7
OG0016444	0	1	0	1	1	1	0	0	2	0	1	7
OG0016445	0	1	0	0	1	0	0	1	1	2	1	7
OG0016446	0	2	0	1	1	0	1	0	0	0	2	7
OG0016447	0	2	0	1	0	2	1	0	0	1	0	7
OG0016448	0	4	1	0	1	1	0	0	0	0	0	7
OG0016449	0	2	0	0	4	0	0	0	1	0	0	7
OG0016450	0	1	0	0	1	0	0	4	1	0	0	7
OG0016451	0	7	0	0	0	0	0	0	0	0	0	7
OG0016452	0	1	1	0	0	1	1	0	2	0	1	7
OG0016453	0	1	1	0	0	1	0	3	0	0	1	7
OG0016454	0	2	0	0	3	2	0	0	0	0	0	7
OG0016455	0	1	0	1	1	0	2	0	0	1	1	7
OG0016456	0	1	0	2	0	1	0	0	0	2	1	7
OG0016457	0	1	0	1	1	0	0	1	0	2	1	7
OG0016458	0	1	1	0	0	0	1	1	1	0	2	7
OG0016459	0	1	0	1	1	1	0	0	1	0	2	7
OG0016460	0	1	0	0	1	2	1	1	0	0	1	7
OG0016461	0	1	1	2	1	1	0	0	0	0	1	7
OG0016462	0	1	0	0	0	1	0	0	1	2	2	7
OG0016463	0	1	1	0	0	1	0	0	0	3	1	7
OG0016464	0	1	0	1	1	0	1	0	1	1	1	7
OG0016465	0	1	0	0	0	1	1	0	1	2	1	7
OG0016466	0	1	0	2	0	1	2	0	0	0	1	7
OG0016467	0	1	0	2	1	1	0	0	1	0	1	7
OG0016468	0	2	0	0	1	1	0	1	1	0	1	7
OG0016469	0	1	1	0	0	1	1	1	0	2	0	7
OG0016470	0	2	0	0	0	5	0	0	0	0	0	7
OG0016471	0	1	0	4	1	1	0	0	0	0	0	7
OG0016472	0	1	2	0	0	2	1	1	0	0	0	7
OG0016473	0	1	0	2	1	1	0	0	1	0	1	7
OG0016474	0	1	4	0	0	0	0	0	0	0	2	7
OG0016475	0	1	1	0	0	1	0	1	1	1	1	7
OG0016476	0	1	0	0	1	2	1	0	1	0	1	7
OG0016477	0	1	0	2	1	1	0	0	1	0	1	7
OG0016478	0	1	1	0	0	0	1	0	0	3	1	7
OG0016479	0	1	0	0	1	1	0	2	1	0	1	7
OG0016480	0	3	0	0	0	0	0	1	0	0	3	7
OG0016481	0	1	6	0	0	0	0	0	0	0	0	7
OG0016482	0	2	0	0	0	1	0	0	1	2	1	7
OG0016483	0	3	0	0	0	0	0	1	0	3	0	7
OG0016484	0	1	0	1	0	1	1	1	0	1	1	7
OG0016485	0	1	0	2	0	0	0	1	0	2	1	7
OG0016486	0	3	0	0	1	0	2	0	1	0	0	7
OG0016487	0	3	0	1	0	0	0	2	1	0	0	7
OG0016488	0	1	0	2	1	1	0	0	0	0	2	7
OG0016489	0	1	0	0	1	5	0	0	0	0	0	7
OG0016490	0	3	0	0	0	1	1	0	1	0	1	7
OG0016491	0	1	0	0	1	0	0	3	1	1	0	7
OG0016492	0	0	5	0	0	1	0	0	0	0	1	7
OG0016493	0	0	7	0	0	0	0	0	0	0	0	7
OG0016494	0	0	7	0	0	0	0	0	0	0	0	7
OG0016495	0	0	6	0	0	0	0	1	0	0	0	7
OG0016496	0	0	7	0	0	0	0	0	0	0	0	7
OG0016497	0	0	1	1	0	0	1	1	1	1	1	7
OG0016498	0	0	1	0	0	4	0	0	1	1	0	7
OG0016499	0	0	7	0	0	0	0	0	0	0	0	7
OG0016500	0	0	1	0	0	2	2	1	1	0	0	7
OG0016501	0	0	4	0	0	0	0	1	0	2	0	7
OG0016502	0	0	7	0	0	0	0	0	0	0	0	7
OG0016503	0	0	6	0	0	0	0	0	1	0	0	7
OG0016504	0	0	7	0	0	0	0	0	0	0	0	7
OG0016505	0	0	7	0	0	0	0	0	0	0	0	7
OG0016506	0	0	7	0	0	0	0	0	0	0	0	7
OG0016507	0	0	6	0	0	1	0	0	0	0	0	7
OG0016508	0	0	5	0	1	0	0	0	0	1	0	7
OG0016509	0	0	2	0	1	0	0	1	1	2	0	7
OG0016510	0	0	7	0	0	0	0	0	0	0	0	7
OG0016511	0	0	1	0	0	1	2	1	1	0	1	7
OG0016512	0	0	1	1	1	2	0	0	1	0	1	7
OG0016513	0	0	7	0	0	0	0	0	0	0	0	7
OG0016514	0	0	4	0	0	2	0	0	0	1	0	7
OG0016515	0	0	7	0	0	0	0	0	0	0	0	7
OG0016516	0	0	1	0	1	0	1	0	0	3	1	7
OG0016517	0	0	2	0	0	0	3	0	0	2	0	7
OG0016518	0	0	2	0	0	1	1	1	0	0	2	7
OG0016519	0	0	2	0	0	1	1	0	0	1	2	7
OG0016520	0	0	7	0	0	0	0	0	0	0	0	7
OG0016521	0	0	1	0	0	0	0	0	0	6	0	7
OG0016522	0	0	1	0	0	0	0	6	0	0	0	7
OG0016523	0	0	7	0	0	0	0	0	0	0	0	7
OG0016524	0	0	1	0	0	1	3	0	0	2	0	7
OG0016525	0	0	7	0	0	0	0	0	0	0	0	7
OG0016526	0	0	2	0	0	0	0	1	1	1	2	7
OG0016527	0	0	1	0	1	0	1	1	0	2	1	7
OG0016528	0	0	2	1	1	0	0	0	1	2	0	7
OG0016529	0	0	2	0	1	0	1	1	0	2	0	7
OG0016530	0	0	2	3	0	0	0	1	1	0	0	7
OG0016531	0	0	4	0	0	1	0	0	0	1	1	7
OG0016532	0	0	1	0	2	1	0	0	0	3	0	7
OG0016533	0	0	7	0	0	0	0	0	0	0	0	7
OG0016534	0	0	7	0	0	0	0	0	0	0	0	7
OG0016535	0	0	2	0	0	1	4	0	0	0	0	7
OG0016536	0	0	1	0	0	0	3	1	0	2	0	7
OG0016537	0	0	7	0	0	0	0	0	0	0	0	7
OG0016538	0	0	1	1	0	0	1	1	0	3	0	7
OG0016539	0	0	1	0	0	1	1	1	1	1	1	7
OG0016540	0	0	1	2	1	0	0	1	1	1	0	7
OG0016541	0	0	1	0	0	0	0	5	0	1	0	7
OG0016542	0	0	2	0	0	0	1	2	0	2	0	7
OG0016543	0	0	7	0	0	0	0	0	0	0	0	7
OG0016544	0	0	6	0	0	0	0	1	0	0	0	7
OG0016545	0	0	2	0	1	1	1	1	0	1	0	7
OG0016546	0	0	2	0	0	0	0	2	0	3	0	7
OG0016547	0	0	2	0	0	1	0	1	1	1	1	7
OG0016548	0	0	7	0	0	0	0	0	0	0	0	7
OG0016549	0	0	2	0	1	0	3	0	1	0	0	7
OG0016550	0	0	1	0	0	0	1	1	1	2	1	7
OG0016551	0	0	6	0	0	0	0	0	1	0	0	7
OG0016552	0	0	1	0	1	0	1	0	0	3	1	7
OG0016553	0	0	2	0	0	0	0	3	0	2	0	7
OG0016554	0	0	7	0	0	0	0	0	0	0	0	7
OG0016555	0	0	1	0	0	0	0	2	0	1	3	7
OG0016556	0	0	2	0	1	0	2	0	0	1	1	7
OG0016557	0	0	1	0	0	1	1	1	1	0	2	7
OG0016558	0	0	1	0	1	2	1	1	0	1	0	7
OG0016559	0	0	1	4	0	0	0	1	0	1	0	7
OG0016560	0	0	7	0	0	0	0	0	0	0	0	7
OG0016561	0	0	3	1	0	2	0	0	1	0	0	7
OG0016562	0	0	1	0	6	0	0	0	0	0	0	7
OG0016563	0	0	7	0	0	0	0	0	0	0	0	7
OG0016564	0	0	7	0	0	0	0	0	0	0	0	7
OG0016565	0	0	1	0	0	2	2	0	1	1	0	7
OG0016566	0	0	1	0	0	0	0	1	1	3	1	7
OG0016567	0	0	2	0	0	0	0	1	0	3	1	7
OG0016568	0	0	1	0	0	0	2	1	0	2	1	7
OG0016569	0	0	6	0	0	0	1	0	0	0	0	7
OG0016570	0	0	1	0	0	0	0	4	0	2	0	7
OG0016571	0	0	1	0	0	0	0	0	0	6	0	7
OG0016572	0	0	0	3	0	2	0	1	0	0	1	7
OG0016573	0	0	0	6	1	0	0	0	0	0	0	7
OG0016574	0	0	0	6	1	0	0	0	0	0	0	7
OG0016575	0	0	0	7	0	0	0	0	0	0	0	7
OG0016576	0	0	0	2	4	1	0	0	0	0	0	7
OG0016577	0	0	0	2	0	1	3	0	0	0	1	7
OG0016578	0	0	0	7	0	0	0	0	0	0	0	7
OG0016579	0	0	0	1	0	0	0	0	6	0	0	7
OG0016580	0	0	0	2	1	1	0	0	0	0	3	7
OG0016581	0	0	0	4	0	3	0	0	0	0	0	7
OG0016582	0	0	0	7	0	0	0	0	0	0	0	7
OG0016583	0	0	0	1	0	2	1	0	1	2	0	7
OG0016584	0	0	0	1	0	1	0	0	0	4	1	7
OG0016585	0	0	0	1	0	2	0	4	0	0	0	7
OG0016586	0	0	0	2	0	2	0	2	0	1	0	7
OG0016587	0	0	0	2	5	0	0	0	0	0	0	7
OG0016588	0	0	0	1	1	0	0	1	2	2	0	7
OG0016589	0	0	0	1	1	1	1	0	0	2	1	7
OG0016590	0	0	0	2	0	3	0	0	2	0	0	7
OG0016591	0	0	0	3	0	3	0	0	0	0	1	7
OG0016592	0	0	0	3	0	1	0	0	1	0	2	7
OG0016593	0	0	0	4	0	3	0	0	0	0	0	7
OG0016594	0	0	0	1	6	0	0	0	0	0	0	7
OG0016595	0	0	0	7	0	0	0	0	0	0	0	7
OG0016596	0	0	0	2	0	4	0	0	0	0	1	7
OG0016597	0	0	0	2	0	5	0	0	0	0	0	7
OG0016598	0	0	0	1	5	0	0	0	1	0	0	7
OG0016599	0	0	0	1	1	0	0	0	1	4	0	7
OG0016600	0	0	0	1	3	2	1	0	0	0	0	7
OG0016601	0	0	0	2	0	0	2	0	0	2	1	7
OG0016602	0	0	0	1	1	1	0	0	3	1	0	7
OG0016603	0	0	0	1	1	5	0	0	0	0	0	7
OG0016604	0	0	0	1	0	1	0	0	1	3	1	7
OG0016605	0	0	0	1	0	1	1	1	0	2	1	7
OG0016606	0	0	0	1	0	0	0	0	0	6	0	7
OG0016607	0	0	0	1	0	0	0	6	0	0	0	7
OG0016608	0	0	0	1	0	6	0	0	0	0	0	7
OG0016609	0	0	0	2	0	3	0	0	1	0	1	7
OG0016610	0	0	0	1	0	0	0	0	1	5	0	7
OG0016611	0	0	0	1	1	1	1	1	1	0	1	7
OG0016612	0	0	0	1	0	6	0	0	0	0	0	7
OG0016613	0	0	0	1	0	2	0	0	0	0	4	7
OG0016614	0	0	0	1	0	1	2	0	0	2	1	7
OG0016615	0	0	0	1	0	1	0	0	0	5	0	7
OG0016616	0	0	0	1	0	0	0	0	0	6	0	7
OG0016617	0	0	0	0	7	0	0	0	0	0	0	7
OG0016618	0	0	0	0	5	2	0	0	0	0	0	7
OG0016619	0	0	0	0	7	0	0	0	0	0	0	7
OG0016620	0	0	0	0	5	1	0	0	1	0	0	7
OG0016621	0	0	0	0	3	0	1	0	0	3	0	7
OG0016622	0	0	0	0	5	1	0	0	0	1	0	7
OG0016623	0	0	0	0	2	3	1	0	1	0	0	7
OG0016624	0	0	0	0	7	0	0	0	0	0	0	7
OG0016625	0	0	0	0	2	2	0	1	0	0	2	7
OG0016626	0	0	0	0	2	0	1	0	0	4	0	7
OG0016627	0	0	0	0	2	1	2	0	0	2	0	7
OG0016628	0	0	0	0	4	1	1	0	1	0	0	7
OG0016629	0	0	0	0	4	1	0	0	2	0	0	7
OG0016630	0	0	0	0	5	0	1	0	0	1	0	7
OG0016631	0	0	0	0	7	0	0	0	0	0	0	7
OG0016632	0	0	0	0	7	0	0	0	0	0	0	7
OG0016633	0	0	0	0	7	0	0	0	0	0	0	7
OG0016634	0	0	0	0	1	1	1	2	1	1	0	7
OG0016635	0	0	0	0	7	0	0	0	0	0	0	7
OG0016636	0	0	0	0	1	1	0	1	0	0	4	7
OG0016637	0	0	0	0	7	0	0	0	0	0	0	7
OG0016638	0	0	0	0	7	0	0	0	0	0	0	7
OG0016639	0	0	0	0	7	0	0	0	0	0	0	7
OG0016640	0	0	0	0	7	0	0	0	0	0	0	7
OG0016641	0	0	0	0	6	0	1	0	0	0	0	7
OG0016642	0	0	0	0	7	0	0	0	0	0	0	7
OG0016643	0	0	0	0	7	0	0	0	0	0	0	7
OG0016644	0	0	0	0	1	1	0	0	0	5	0	7
OG0016645	0	0	0	0	1	2	0	0	1	2	1	7
OG0016646	0	0	0	0	7	0	0	0	0	0	0	7
OG0016647	0	0	0	0	5	0	0	1	0	1	0	7
OG0016648	0	0	0	0	7	0	0	0	0	0	0	7
OG0016649	0	0	0	0	1	1	0	0	4	1	0	7
OG0016650	0	0	0	0	1	0	2	0	1	2	1	7
OG0016651	0	0	0	0	1	1	1	1	0	3	0	7
OG0016652	0	0	0	0	7	0	0	0	0	0	0	7
OG0016653	0	0	0	0	1	0	0	0	0	6	0	7
OG0016654	0	0	0	0	3	2	0	0	0	0	2	7
OG0016655	0	0	0	0	1	0	0	0	6	0	0	7
OG0016656	0	0	0	0	5	0	2	0	0	0	0	7
OG0016657	0	0	0	0	3	2	1	0	0	0	1	7
OG0016658	0	0	0	0	7	0	0	0	0	0	0	7
OG0016659	0	0	0	0	7	0	0	0	0	0	0	7
OG0016660	0	0	0	0	1	0	0	0	0	6	0	7
OG0016661	0	0	0	0	1	0	1	0	2	3	0	7
OG0016662	0	0	0	0	1	0	1	0	0	5	0	7
OG0016663	0	0	0	0	7	0	0	0	0	0	0	7
OG0016664	0	0	0	0	1	0	0	6	0	0	0	7
OG0016665	0	0	0	0	2	2	0	2	0	1	0	7
OG0016666	0	0	0	0	1	0	1	1	0	4	0	7
OG0016667	0	0	0	0	1	0	1	1	0	2	2	7
OG0016668	0	0	0	0	1	2	0	0	4	0	0	7
OG0016669	0	0	0	0	5	0	0	1	0	1	0	7
OG0016670	0	0	0	0	5	0	0	0	0	1	1	7
OG0016671	0	0	0	0	0	2	0	0	0	5	0	7
OG0016672	0	0	0	0	0	1	0	5	1	0	0	7
OG0016673	0	0	0	0	0	1	0	1	0	5	0	7
OG0016674	0	0	0	0	0	7	0	0	0	0	0	7
OG0016675	0	0	0	0	0	7	0	0	0	0	0	7
OG0016676	0	0	0	0	0	7	0	0	0	0	0	7
OG0016677	0	0	0	0	0	7	0	0	0	0	0	7
OG0016678	0	0	0	0	0	7	0	0	0	0	0	7
OG0016679	0	0	0	0	0	7	0	0	0	0	0	7
OG0016680	0	0	0	0	0	7	0	0	0	0	0	7
OG0016681	0	0	0	0	0	7	0	0	0	0	0	7
OG0016682	0	0	0	0	0	7	0	0	0	0	0	7
OG0016683	0	0	0	0	0	7	0	0	0	0	0	7
OG0016684	0	0	0	0	0	7	0	0	0	0	0	7
OG0016685	0	0	0	0	0	7	0	0	0	0	0	7
OG0016686	0	0	0	0	0	2	0	5	0	0	0	7
OG0016687	0	0	0	0	0	7	0	0	0	0	0	7
OG0016688	0	0	0	0	0	3	0	0	0	3	1	7
OG0016689	0	0	0	0	0	4	0	1	0	1	1	7
OG0016690	0	0	0	0	0	1	0	0	6	0	0	7
OG0016691	0	0	0	0	0	1	1	3	0	2	0	7
OG0016692	0	0	0	0	0	7	0	0	0	0	0	7
OG0016693	0	0	0	0	0	1	1	0	2	3	0	7
OG0016694	0	0	0	0	0	7	0	0	0	0	0	7
OG0016695	0	0	0	0	0	5	1	0	0	1	0	7
OG0016696	0	0	0	0	0	7	0	0	0	0	0	7
OG0016697	0	0	0	0	0	7	0	0	0	0	0	7
OG0016698	0	0	0	0	0	1	0	0	0	6	0	7
OG0016699	0	0	0	0	0	7	0	0	0	0	0	7
OG0016700	0	0	0	0	0	1	1	0	0	5	0	7
OG0016701	0	0	0	0	0	3	0	1	0	2	1	7
OG0016702	0	0	0	0	0	1	0	0	6	0	0	7
OG0016703	0	0	0	0	0	1	0	6	0	0	0	7
OG0016704	0	0	0	0	0	7	0	0	0	0	0	7
OG0016705	0	0	0	0	0	1	1	2	0	3	0	7
OG0016706	0	0	0	0	0	7	0	0	0	0	0	7
OG0016707	0	0	0	0	0	0	7	0	0	0	0	7
OG0016708	0	0	0	0	0	0	2	0	1	4	0	7
OG0016709	0	0	0	0	0	0	7	0	0	0	0	7
OG0016710	0	0	0	0	0	0	1	6	0	0	0	7
OG0016711	0	0	0	0	0	0	7	0	0	0	0	7
OG0016712	0	0	0	0	0	0	6	1	0	0	0	7
OG0016713	0	0	0	0	0	0	1	1	2	3	0	7
OG0016714	0	0	0	0	0	0	1	0	0	6	0	7
OG0016715	0	0	0	0	0	0	1	0	0	5	1	7
OG0016716	0	0	0	0	0	0	7	0	0	0	0	7
OG0016717	0	0	0	0	0	0	1	1	1	4	0	7
OG0016718	0	0	0	0	0	0	0	7	0	0	0	7
OG0016719	0	0	0	0	0	0	0	7	0	0	0	7
OG0016720	0	0	0	0	0	0	0	7	0	0	0	7
OG0016721	0	0	0	0	0	0	0	7	0	0	0	7
OG0016722	0	0	0	0	0	0	0	7	0	0	0	7
OG0016723	0	0	0	0	0	0	0	7	0	0	0	7
OG0016724	0	0	0	0	0	0	0	7	0	0	0	7
OG0016725	0	0	0	0	0	0	0	6	0	1	0	7
OG0016726	0	0	0	0	0	0	0	7	0	0	0	7
OG0016727	0	0	0	0	0	0	0	7	0	0	0	7
OG0016728	0	0	0	0	0	0	0	7	0	0	0	7
OG0016729	0	0	0	0	0	0	0	7	0	0	0	7
OG0016730	0	0	0	0	0	0	0	7	0	0	0	7
OG0016731	0	0	0	0	0	0	0	7	0	0	0	7
OG0016732	0	0	0	0	0	0	0	7	0	0	0	7
OG0016733	0	0	0	0	0	0	0	7	0	0	0	7
OG0016734	0	0	0	0	0	0	0	4	0	3	0	7
OG0016735	0	0	0	0	0	0	0	6	0	1	0	7
OG0016736	0	0	0	0	0	0	0	7	0	0	0	7
OG0016737	0	0	0	0	0	0	0	7	0	0	0	7
OG0016738	0	0	0	0	0	0	0	7	0	0	0	7
OG0016739	0	0	0	0	0	0	0	7	0	0	0	7
OG0016740	0	0	0	0	0	0	0	7	0	0	0	7
OG0016741	0	0	0	0	0	0	0	7	0	0	0	7
OG0016742	0	0	0	0	0	0	0	7	0	0	0	7
OG0016743	0	0	0	0	0	0	0	3	0	4	0	7
OG0016744	0	0	0	0	0	0	0	7	0	0	0	7
OG0016745	0	0	0	0	0	0	0	7	0	0	0	7
OG0016746	0	0	0	0	0	0	0	7	0	0	0	7
OG0016747	0	0	0	0	0	0	0	7	0	0	0	7
OG0016748	0	0	0	0	0	0	0	7	0	0	0	7
OG0016749	0	0	0	0	0	0	0	7	0	0	0	7
OG0016750	0	0	0	0	0	0	0	7	0	0	0	7
OG0016751	0	0	0	0	0	0	0	7	0	0	0	7
OG0016752	0	0	0	0	0	0	0	1	0	6	0	7
OG0016753	0	0	0	0	0	0	0	7	0	0	0	7
OG0016754	0	0	0	0	0	0	0	7	0	0	0	7
OG0016755	0	0	0	0	0	0	0	7	0	0	0	7
OG0016756	0	0	0	0	0	0	0	7	0	0	0	7
OG0016757	0	0	0	0	0	0	0	7	0	0	0	7
OG0016758	0	0	0	0	0	0	0	7	0	0	0	7
OG0016759	0	0	0	0	0	0	0	7	0	0	0	7
OG0016760	0	0	0	0	0	0	0	7	0	0	0	7
OG0016761	0	0	0	0	0	0	0	6	0	0	1	7
OG0016762	0	0	0	0	0	0	0	1	0	6	0	7
OG0016763	0	0	0	0	0	0	0	7	0	0	0	7
OG0016764	0	0	0	0	0	0	0	1	0	6	0	7
OG0016765	0	0	0	0	0	0	0	1	0	6	0	7
OG0016766	0	0	0	0	0	0	0	7	0	0	0	7
OG0016767	0	0	0	0	0	0	0	7	0	0	0	7
OG0016768	0	0	0	0	0	0	0	5	2	0	0	7
OG0016769	0	0	0	0	0	0	0	0	7	0	0	7
OG0016770	0	0	0	0	0	0	0	0	7	0	0	7
OG0016771	0	0	0	0	0	0	0	0	7	0	0	7
OG0016772	0	0	0	0	0	0	0	0	7	0	0	7
OG0016773	0	0	0	0	0	0	0	0	7	0	0	7
OG0016774	0	0	0	0	0	0	0	0	7	0	0	7
OG0016775	0	0	0	0	0	0	0	0	7	0	0	7
OG0016776	0	0	0	0	0	0	0	0	7	0	0	7
OG0016777	0	0	0	0	0	0	0	0	7	0	0	7
OG0016778	0	0	0	0	0	0	0	0	7	0	0	7
OG0016779	0	0	0	0	0	0	0	0	7	0	0	7
OG0016780	0	0	0	0	0	0	0	0	7	0	0	7
OG0016781	0	0	0	0	0	0	0	0	7	0	0	7
OG0016782	0	0	0	0	0	0	0	0	7	0	0	7
OG0016783	0	0	0	0	0	0	0	0	7	0	0	7
OG0016784	0	0	0	0	0	0	0	0	7	0	0	7
OG0016785	0	0	0	0	0	0	0	0	7	0	0	7
OG0016786	0	0	0	0	0	0	0	0	7	0	0	7
OG0016787	0	0	0	0	0	0	0	0	7	0	0	7
OG0016788	0	0	0	0	0	0	0	0	7	0	0	7
OG0016789	0	0	0	0	0	0	0	0	7	0	0	7
OG0016790	0	0	0	0	0	0	0	0	7	0	0	7
OG0016791	0	0	0	0	0	0	0	0	6	0	1	7
OG0016792	0	0	0	0	0	0	0	0	7	0	0	7
OG0016793	0	0	0	0	0	0	0	0	7	0	0	7
OG0016794	0	0	0	0	0	0	0	0	7	0	0	7
OG0016795	0	0	0	0	0	0	0	0	7	0	0	7
OG0016796	0	0	0	0	0	0	0	0	7	0	0	7
OG0016797	0	0	0	0	0	0	0	0	7	0	0	7
OG0016798	0	0	0	0	0	0	0	0	7	0	0	7
OG0016799	0	0	0	0	0	0	0	0	0	7	0	7
OG0016800	0	0	0	0	0	0	0	0	0	7	0	7
OG0016801	0	0	0	0	0	0	0	0	0	7	0	7
OG0016802	0	0	0	0	0	0	0	0	0	7	0	7
OG0016803	0	0	0	0	0	0	0	0	0	7	0	7
OG0016804	0	0	0	0	0	0	0	0	0	7	0	7
OG0016805	0	0	0	0	0	0	0	0	0	7	0	7
OG0016806	0	0	0	0	0	0	0	0	0	7	0	7
OG0016807	0	0	0	0	0	0	0	0	0	7	0	7
